cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class
C007_024,7,24,0.5625,363.0,28124.527676,36.4332,0.049999,645.333333,19,33.777778,0,0.0,1,1.777778,3,5.333333,3,5.333333,0,0.0,0,0.0,1,1.777778,11,19.555556,869.505296,196.936764,115.352738,224.533616,1609.325426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10665,19.745155,59,104.888889,8,0.012461,0.021042,3,-0.686707,0.441181,Cluster 3 · building-dense / limited recreation POIs
C007_025,7,25,0.5625,187.0,15051.487259,43.530006,0.026758,332.444444,12,21.333333,0,0.0,1,1.777778,2,3.555556,4,7.111111,0,0.0,0,0.0,0,0.0,5,8.888889,1287.593947,204.590479,36.907829,450.733547,1223.455277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37669,22.003005,71,126.222222,8,0.012461,0.01847,3,-1.028648,0.333425,Cluster 3 · building-dense / limited recreation POIs
C007_026,7,26,0.5625,412.0,57303.457263,50.611981,0.101873,732.444444,9,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,8,14.222222,1551.986756,459.810931,543.776566,237.238594,801.349199,0.0,0.0,0.0,0.0,0.0,0.000823,0.0,0.000823,9.690664,17.227848,50,88.888889,8,0.012461,0.015449,5,-1.925245,0.149685,Cluster 5 · limited retail / low building coverage
C007_027,7,27,0.5625,156.0,68001.14693,85.738136,0.120891,277.333333,6,10.666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,0,0.0,4,7.111111,1908.658365,511.412087,902.948261,514.752084,955.237281,0.0,0.0,0.0,0.0,0.0,0.285777,0.0,0.285777,5.962669,10.600301,30,53.333333,8,0.012461,0.012464,5,-2.56701,0.194634,Cluster 5 · limited retail / low building coverage
C007_028,7,28,0.5625,232.0,35091.336586,41.314678,0.062385,412.444444,13,23.111111,0,0.0,7,12.444444,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,5,8.888889,1733.255192,162.821634,1140.340038,1264.38019,895.433784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031619,8.945101,24,42.666667,8,0.012461,0.008958,5,-2.288622,0.046672,Cluster 5 · limited retail / low building coverage
C007_029,7,29,0.5625,334.0,113610.281089,56.673174,0.201974,593.777778,14,24.888889,0,0.0,3,5.333333,0,0.0,1,1.777778,1,1.777778,0,0.0,0,0.0,9,16.0,1508.420439,85.959171,963.748434,1813.142821,481.137534,0.0,0.0,0.156243,0.0,0.0,0.0,0.0,0.156243,7.025861,12.490419,21,37.333333,8,0.012461,0.005151,5,-1.858297,-0.686238,Cluster 5 · limited retail / low building coverage
C007_030,7,30,0.309829,512.0,69121.217601,43.128925,0.223095,1652.526214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1570.629789,647.740075,978.998994,1807.162268,748.120104,0.0,0.0,0.162647,0.0,0.0,0.0,0.0,0.162647,1.708584,5.514608,8,25.820722,5,0.007788,0.000839,1,-3.726961,-2.534947,Cluster 1 · market-distant / service-light
C008_002,8,2,0.039517,336.0,19576.733195,45.416014,0.495402,8502.698876,1,25.305651,0,0.0,0,0.0,0,0.0,1,25.305651,0,0.0,0,0.0,0,0.0,0,0.0,521.916901,292.124123,200.096067,520.353062,229.44568,0.0,0.0,0.0,0.0,0.0,0.0,0.00763,0.00763,1.250836,31.653223,8,202.445211,3,0.004673,0.0,3,-0.570243,-4.608758,Cluster 3 · building-dense / limited recreation POIs
C008_003,8,3,0.476997,4155.0,229183.39633,42.353123,0.480472,8710.75351,290,607.970762,14,29.350313,24,50.314822,11,23.06096,105,220.127345,2,4.192902,5,10.482255,9,18.868058,120,251.574109,219.460265,60.837945,142.153054,450.591478,156.559202,0.0,0.0,0.0,0.0,0.000234,0.0,0.000809,0.001043,14.715861,30.85108,155,324.94989,7,0.010903,0.003523,6,4.143043,-2.107189,Cluster 6 · high building coverage / retail-rich
C008_004,8,4,0.5625,2592.0,218932.283385,55.689544,0.389213,4608.0,105,186.666667,6,10.666667,14,24.888889,4,7.111111,22,39.111111,2,3.555556,9,16.0,5,8.888889,43,76.444444,194.681145,69.053469,186.409438,235.265391,265.677019,0.0,0.0,0.0,0.0,0.0,0.0,0.004719,0.004719,11.389984,20.24886,88,156.444444,8,0.012461,0.007385,6,2.985475,-0.950241,Cluster 6 · high building coverage / retail-rich
C008_005,8,5,0.5625,1478.0,157009.844478,66.763146,0.279129,2627.555556,95,168.888889,2,3.555556,13,23.111111,1,1.777778,17,30.222222,1,1.777778,5,8.888889,0,0.0,56,99.555556,312.79039,132.951889,111.467394,420.487688,380.000227,0.046357,0.0,0.01483,0.077781,0.011703,0.0,0.385122,0.535793,9.285197,16.507016,65,115.555556,8,0.012461,0.010531,3,1.42951,-0.636328,Cluster 3 · building-dense / limited recreation POIs
C008_006,8,6,0.5625,1193.0,195918.160183,122.320357,0.348299,2120.888889,489,869.333333,27,48.0,46,81.777778,75,133.333333,96,170.666667,6,10.666667,7,12.444444,4,7.111111,228,405.333333,146.986701,67.029692,103.703725,117.893571,368.539174,0.054576,2.8e-05,0.078539,0.00405,0.003928,0.0,0.367429,0.508551,9.51216,16.910507,77,136.888889,8,0.012461,0.014189,2,4.393801,-0.403047,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_007,8,7,0.5625,1159.0,250084.772359,156.817703,0.444595,2060.444444,873,1552.0,57,101.333333,108,192.0,177,314.666667,130,231.111111,2,3.555556,12,21.333333,4,7.111111,383,680.888889,29.680594,13.676329,80.766374,303.36652,189.880029,0.395559,0.0,0.0,0.00046,0.0165,0.0,0.0,0.41252,10.934444,19.439012,70,124.444444,8,0.012461,0.017253,2,5.720413,-0.404479,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_008,8,8,0.5625,594.0,224915.333558,308.851662,0.399849,1056.0,641,1139.555556,32,56.888889,81,144.0,77,136.888889,80,142.222222,3,5.333333,6,10.666667,12,21.333333,350,622.222222,207.832635,91.023143,134.122523,203.185437,279.46016,0.848683,0.0,0.0,0.0,0.134899,0.0,0.0,0.983582,10.131713,18.011935,50,88.888889,8,0.012461,0.020431,2,4.663703,0.202837,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_009,8,9,0.5625,652.0,192648.520185,247.485594,0.342486,1159.111111,642,1141.333333,26,46.222222,71,126.222222,51,90.666667,139,247.111111,9,16.0,10,17.777778,3,5.333333,333,592.0,19.386514,53.435739,109.515323,70.283262,181.584649,0.086575,0.000423,0.0,0.004478,0.139937,0.0,0.001447,0.23286,12.812012,22.77691,126,224.0,8,0.012461,0.023087,2,5.564361,0.505147,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_010,8,10,0.5625,383.0,88801.744955,139.303389,0.15787,680.888889,270,480.0,12,21.333333,26,46.222222,11,19.555556,56,99.555556,5,8.888889,12,21.333333,3,5.333333,145,257.777778,109.993196,183.491273,53.015548,97.325175,125.34709,0.0,0.0,0.0,0.143428,0.13204,0.0,0.0,0.275467,10.855924,19.29942,64,113.777778,8,0.012461,0.025679,2,4.000305,1.122064,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_011,8,11,0.5625,550.0,152223.802657,61.376488,0.27062,977.777778,116,206.222222,39,69.333333,11,19.555556,7,12.444444,5,8.888889,2,3.555556,7,12.444444,2,3.555556,43,76.444444,152.195097,51.522582,354.690621,427.057962,164.178229,0.019196,0.016424,0.0,0.275106,0.03761,0.0,0.0,0.348336,9.405396,16.720705,71,126.222222,8,0.012461,0.027784,6,3.095583,0.803122,Cluster 6 · high building coverage / retail-rich
C008_012,8,12,0.5625,985.0,148100.770511,57.710331,0.26329,1751.111111,253,449.777778,10,17.777778,21,37.333333,15,26.666667,26,46.222222,2,3.555556,58,103.111111,8,14.222222,113,200.888889,145.462032,23.401886,144.460395,213.787275,369.851685,0.010045,0.016426,0.0,0.004562,0.005108,0.0,0.0,0.03614,14.221137,25.282021,117,208.0,8,0.012461,0.029695,6,4.259038,0.479237,Cluster 6 · high building coverage / retail-rich
C008_013,8,13,0.5625,1919.0,248670.297339,112.940869,0.442081,3411.555556,296,526.222222,4,7.111111,24,42.666667,13,23.111111,75,133.333333,6,10.666667,8,14.222222,3,5.333333,163,289.777778,241.501368,41.947465,41.947465,241.501368,217.503427,0.0,0.0,0.0,0.000158,0.003626,0.0,0.0,0.003783,14.508861,25.79353,125,222.222222,8,0.012461,0.03114,6,4.34494,0.088638,Cluster 6 · high building coverage / retail-rich
C008_014,8,14,0.5625,2068.0,272799.541648,120.546756,0.484977,3676.444444,364,647.111111,20,35.555556,33,58.666667,18,32.0,86,152.888889,4,7.111111,11,19.555556,1,1.777778,191,339.555556,47.655303,47.655303,47.655303,574.400083,85.25669,0.0,0.0,0.0,0.0,0.001463,0.0,0.0,0.001463,14.098839,25.064602,137,243.555556,8,0.012461,0.032324,6,4.916637,0.009172,Cluster 6 · high building coverage / retail-rich
C008_015,8,15,0.5625,2084.0,284738.594256,118.629494,0.506202,3704.888889,445,791.111111,16,28.444444,46,81.777778,19,33.777778,109,193.777778,7,12.444444,10,17.777778,2,3.555556,236,419.555556,167.220321,27.453751,115.936958,342.077659,149.746045,0.000681,0.0,0.0,0.0,0.001531,0.0,0.000704,0.002917,13.583339,24.148158,117,208.0,8,0.012461,0.032976,2,4.870148,0.050745,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_016,8,16,0.5625,1682.0,265390.26385,130.846681,0.471805,2990.222222,1252,2225.777778,54,96.0,138,245.333333,60,106.666667,378,672.0,16,28.444444,14,24.888889,12,21.333333,580,1031.111111,147.123828,115.166474,38.172215,144.959903,137.808476,0.031453,0.000176,0.0,0.029827,0.012716,0.0,0.000703,0.074874,14.964072,26.602795,149,264.888889,8,0.012461,0.033405,2,6.392189,0.346039,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_017,8,17,0.5625,3223.0,270273.851663,59.562154,0.480487,5729.777778,615,1093.333333,27,48.0,40,71.111111,52,92.444444,183,325.333333,6,10.666667,8,14.222222,2,3.555556,297,528.0,55.422616,106.782128,61.73175,325.65524,260.515666,0.05215,0.0,0.0,0.015101,0.014674,0.0,0.001276,0.083201,15.440716,27.450163,183,325.333333,8,0.012461,0.033369,2,5.228845,0.00011,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_018,8,18,0.5625,4720.0,286964.057369,36.57493,0.510158,8391.111111,392,696.888889,26,46.222222,28,49.777778,29,51.555556,101,179.555556,7,12.444444,8,14.222222,3,5.333333,190,337.777778,206.293408,117.056243,113.166057,682.949989,131.134561,0.009963,0.0,0.0,0.0,0.00013,0.0,0.024441,0.034534,15.665618,27.849987,166,295.111111,8,0.012461,0.032922,6,4.662437,-0.197914,Cluster 6 · high building coverage / retail-rich
C008_019,8,19,0.5625,3131.0,291257.439802,89.651423,0.517791,5566.222222,350,622.222222,17,30.222222,36,64.0,21,37.333333,84,149.333333,2,3.555556,8,14.222222,6,10.666667,176,312.888889,211.69203,42.681592,62.023446,209.835353,53.073598,0.0,0.0,0.0,0.000498,0.011329,0.0,0.0,0.011826,17.65727,31.390703,165,293.333333,8,0.012461,0.032121,2,5.195068,-0.074603,Cluster 2 · recreation/culture-rich / transport-POI-rich
C008_020,8,20,0.5625,1574.0,118908.043605,27.919896,0.211392,2798.222222,413,734.222222,12,21.333333,36,64.0,18,32.0,75,133.333333,6,10.666667,3,5.333333,9,16.0,254,451.555556,261.848828,200.4313,258.645959,272.084043,280.274749,0.083671,0.0,0.0,0.0,0.003706,0.0,0.0,0.087377,8.149737,14.488422,48,85.333333,8,0.012461,0.030961,6,3.330641,0.687551,Cluster 6 · high building coverage / retail-rich
C008_021,8,21,0.5625,1138.0,145849.585128,156.782077,0.259288,2023.111111,434,771.555556,12,21.333333,26,46.222222,14,24.888889,58,103.111111,7,12.444444,6,10.666667,3,5.333333,308,547.555556,372.750901,148.584311,14.307262,236.15183,160.683062,0.0,0.0,0.0,0.0,0.031001,0.0,0.0,0.031001,15.256276,27.122269,84,149.333333,8,0.012461,0.029441,6,4.064009,0.473264,Cluster 6 · high building coverage / retail-rich
C008_022,8,22,0.5625,427.0,23201.469292,28.173828,0.041247,759.111111,11,19.555556,0,0.0,2,3.555556,3,5.333333,0,0.0,0,0.0,2,3.555556,0,0.0,4,7.111111,827.651131,225.230032,692.420342,714.636753,800.202641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.664165,20.736294,76,135.111111,8,0.012461,0.027483,3,-1.183618,0.581067,Cluster 3 · building-dense / limited recreation POIs
C008_023,8,23,0.5625,112.0,10626.384872,74.505624,0.018891,199.111111,8,14.222222,0,0.0,1,1.777778,3,5.333333,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,1528.634248,188.122827,569.891793,1284.220619,1161.429624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70702,13.701369,44,78.222222,8,0.012461,0.025314,5,-2.070894,0.842381,Cluster 5 · limited retail / low building coverage
C008_024,8,24,0.5625,156.0,8297.249638,35.178356,0.014751,277.333333,11,19.555556,0,0.0,2,3.555556,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,8,14.222222,1283.977698,301.333347,794.920404,908.541798,1047.548213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.830872,21.032662,73,129.777778,8,0.012461,0.022807,5,-2.100706,0.535823,Cluster 5 · limited retail / low building coverage
C008_025,8,25,0.5625,363.0,46675.626261,64.662098,0.082979,645.333333,53,94.222222,1,1.777778,3,5.333333,12,21.333333,4,7.111111,0,0.0,0,0.0,0,0.0,33,58.666667,795.558038,340.369964,102.561813,642.518976,627.18219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.680631,24.321122,87,154.666667,8,0.012461,0.019863,3,-0.253409,0.152771,Cluster 3 · building-dense / limited recreation POIs
C008_026,8,26,0.5625,807.0,88977.669951,66.712767,0.158183,1434.666667,111,197.333333,0,0.0,8,14.222222,14,24.888889,18,32.0,1,1.777778,2,3.555556,2,3.555556,66,117.333333,861.525655,208.195207,230.753154,333.612533,196.693996,0.0,0.0,0.0,0.0,0.0,0.004763,0.0,0.004763,8.376938,14.892334,61,108.444444,8,0.012461,0.016805,3,1.08468,0.060462,Cluster 3 · building-dense / limited recreation POIs
C008_027,8,27,0.5625,875.0,116310.671829,77.075091,0.206775,1555.555556,32,56.888889,0,0.0,7,12.444444,2,3.555556,0,0.0,0,0.0,2,3.555556,0,0.0,21,37.333333,1268.842268,169.195402,452.633867,720.157357,555.883308,0.0,0.0,0.0,0.0,0.0,0.025692,0.0,0.025692,6.378127,11.338893,28,49.777778,8,0.012461,0.013309,3,-0.955496,-0.256708,Cluster 3 · building-dense / limited recreation POIs
C008_028,8,28,0.5625,754.0,88131.870369,73.899319,0.156679,1340.444444,17,30.222222,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,0,0.0,13,23.111111,1030.442963,325.083659,524.852284,1432.115888,735.072867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323793,9.464521,26,46.222222,8,0.012461,0.009592,5,-1.93741,-0.338268,Cluster 5 · limited retail / low building coverage
C008_029,8,29,0.5625,985.0,133135.451278,65.663595,0.236685,1751.111111,41,72.888889,0,0.0,9,16.0,3,5.333333,6,10.666667,1,1.777778,1,1.777778,1,1.777778,20,35.555556,763.402968,289.741895,300.539298,1081.546689,268.94101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333486,14.815085,44,78.222222,8,0.012461,0.005511,3,-0.004745,-0.695363,Cluster 3 · building-dense / limited recreation POIs
C008_030,8,30,0.299496,64.0,7307.611848,37.031952,0.0244,213.692348,2,6.677886,0,0.0,1,3.338943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.338943,876.420341,248.06267,355.078428,1069.773331,626.637254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356549,1.190496,0,0.0,5,0.007788,0.000938,1,-3.750339,-1.011472,Cluster 1 · market-distant / service-light
C009_002,9,2,0.42278,2454.0,190144.52025,58.894465,0.449748,5804.434221,50,118.264756,0,0.0,2,4.73059,2,4.73059,10,23.652951,0,0.0,2,4.73059,1,2.365295,33,78.054739,978.986251,315.079345,107.687737,481.911057,725.621211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.710984,30.065227,156,368.986038,6,0.009346,0.002032,3,0.657538,-2.809504,Cluster 3 · building-dense / limited recreation POIs
C009_003,9,3,0.5625,2723.0,177445.635668,49.207967,0.315459,4840.888889,101,179.555556,3,5.333333,6,10.666667,6,10.666667,26,46.222222,2,3.555556,9,16.0,4,7.111111,45,80.0,288.394886,46.095816,172.56299,348.337486,347.898961,0.0,0.0,0.0,0.000511,0.015832,0.0,0.000335,0.016678,11.711983,20.821303,112,199.111111,8,0.012461,0.006283,6,2.598667,-0.97176,Cluster 6 · high building coverage / retail-rich
C009_004,9,4,0.5625,2356.0,201656.52989,63.095652,0.3585,4188.444444,362,643.555556,16,28.444444,26,46.222222,24,42.666667,86,152.888889,0,0.0,17,30.222222,11,19.555556,182,323.555556,55.247699,217.173403,62.025485,362.348556,446.127381,0.001395,0.0,0.0,0.05006,0.0,0.0,0.093448,0.144903,11.513048,20.46764,108,192.0,8,0.012461,0.009561,6,3.835559,-0.825579,Cluster 6 · high building coverage / retail-rich
C009_005,9,5,0.5625,575.0,117763.32246,97.778752,0.209357,1022.222222,407,723.555556,6,10.666667,23,40.888889,18,32.0,191,339.555556,5,8.888889,5,8.888889,5,8.888889,154,273.777778,251.889832,137.516763,62.738307,249.922739,74.940974,0.0,0.0,0.0,0.232844,0.073719,0.0,0.492261,0.798824,8.793573,15.633019,71,126.222222,8,0.012461,0.013343,2,3.821362,0.293198,Cluster 2 · recreation/culture-rich / transport-POI-rich
C009_006,9,6,0.5625,439.0,159297.022192,245.181699,0.283195,780.444444,741,1317.333333,30,53.333333,75,133.333333,120,213.333333,171,304.0,4,7.111111,11,19.555556,3,5.333333,327,581.333333,57.050484,61.088429,113.860412,191.909103,161.000046,0.459079,0.0,0.0,0.178595,0.090998,0.0,0.238832,0.967504,11.145983,19.815081,101,179.555556,8,0.012461,0.016585,2,5.131927,0.223787,Cluster 2 · recreation/culture-rich / transport-POI-rich
C009_007,9,7,0.5625,489.0,187050.561666,306.85445,0.332534,869.333333,1104,1962.666667,67,119.111111,100,177.777778,82,145.777778,251,446.222222,10,17.777778,16,28.444444,19,33.777778,559,993.777778,17.017419,17.017419,64.633565,127.109855,232.395808,0.821899,0.0,0.001471,5.5e-05,0.146978,0.0,0.000145,0.970548,11.806046,20.988526,66,117.333333,8,0.012461,0.019944,2,6.580653,0.423069,Cluster 2 · recreation/culture-rich / transport-POI-rich
C009_008,9,8,0.5625,1097.0,214498.582257,147.815514,0.381331,1950.222222,1090,1937.777778,54,96.0,175,311.111111,69,122.666667,144,256.0,28,49.777778,18,32.0,21,37.333333,581,1032.888889,75.08999,11.310217,41.023453,117.269897,51.813427,0.357652,0.000509,0.0,0.0,0.076367,0.0,0.0,0.434527,13.032103,23.168183,82,145.777778,8,0.012461,0.022825,2,7.055574,0.302954,Cluster 2 · recreation/culture-rich / transport-POI-rich
C009_009,9,9,0.5625,585.0,127724.216964,148.438288,0.227065,1040.0,307,545.777778,14,24.888889,35,62.222222,16,28.444444,54,96.0,4,7.111111,15,26.666667,4,7.111111,165,293.333333,370.968904,55.057825,191.698078,424.349305,257.568207,0.011335,0.0,0.0,0.005404,0.481312,0.0,0.0,0.498051,9.142733,16.253747,47,83.555556,8,0.012461,0.025653,2,3.561187,1.253586,Cluster 2 · recreation/culture-rich / transport-POI-rich
C009_010,9,10,0.5625,59.0,51831.44433,97.179037,0.092145,104.888889,24,42.666667,1,1.777778,2,3.555556,1,1.777778,2,3.555556,0,0.0,1,1.777778,2,3.555556,15,26.666667,298.136622,288.879671,435.609026,185.195955,559.422099,0.0,0.0,0.0,0.0,0.675355,0.0,0.0,0.675355,6.396515,11.371583,20,35.555556,8,0.012461,0.028028,3,-0.227618,2.168889,Cluster 3 · building-dense / limited recreation POIs
C009_011,9,11,0.5625,201.0,95440.200753,210.381843,0.169671,357.333333,187,332.444444,2,3.555556,24,42.666667,5,8.888889,26,46.222222,3,5.333333,17,30.222222,2,3.555556,108,192.0,174.965668,106.961888,200.422822,420.87468,200.422822,0.0,0.196364,0.0,0.270706,0.07571,0.0,0.012724,0.555503,10.421046,18.526305,64,113.777778,8,0.012461,0.030204,6,2.954827,1.45687,Cluster 6 · high building coverage / retail-rich
C009_012,9,12,0.5625,398.0,96018.621723,47.46186,0.1707,707.555556,181,321.777778,4,7.111111,14,24.888889,7,12.444444,53,94.222222,3,5.333333,38,67.555556,9,16.0,53,94.222222,113.814777,79.948754,160.117606,148.527137,248.902239,0.0,0.007053,0.0,0.040331,0.050373,0.0,0.0,0.097757,11.132683,19.791436,59,104.888889,8,0.012461,0.031952,6,3.637378,1.171651,Cluster 6 · high building coverage / retail-rich
C009_013,9,13,0.5625,593.0,92719.579185,118.891454,0.164835,1054.222222,248,440.888889,4,7.111111,28,49.777778,14,24.888889,47,83.555556,4,7.111111,5,8.888889,5,8.888889,141,250.666667,210.970067,98.35486,66.660098,416.785648,304.27669,0.0,0.0,0.0,0.001029,0.011889,0.0,0.005165,0.018083,7.072852,12.573959,53,94.222222,8,0.012461,0.033437,6,3.034076,1.042805,Cluster 6 · high building coverage / retail-rich
C009_014,9,14,0.5625,1422.0,196829.42869,118.514097,0.349919,2528.0,371,659.555556,15,26.666667,35,62.222222,12,21.333333,87,154.666667,2,3.555556,4,7.111111,4,7.111111,212,376.888889,312.511503,88.011623,115.82082,671.098219,272.356246,0.0,0.0,0.0,0.001645,0.0,0.0,0.018276,0.019921,8.738361,15.534864,69,122.666667,8,0.012461,0.034421,6,3.396528,0.466399,Cluster 6 · high building coverage / retail-rich
C009_015,9,15,0.5625,2197.0,246619.039279,92.422826,0.438434,3905.777778,212,376.888889,6,10.666667,29,51.555556,13,23.111111,49,87.111111,3,5.333333,4,7.111111,3,5.333333,105,186.666667,290.108951,162.102223,195.271842,404.180527,406.894398,0.001532,0.0,0.0,0.0,0.001505,0.0,0.000153,0.00319,11.773271,20.930259,90,160.0,8,0.012461,0.035167,6,3.229564,0.256867,Cluster 6 · high building coverage / retail-rich
C009_016,9,16,0.5625,1588.0,229099.614318,103.578053,0.407288,2823.111111,234,416.0,12,21.333333,35,62.222222,13,23.111111,41,72.888889,2,3.555556,13,23.111111,3,5.333333,115,204.444444,122.618666,73.582051,169.787883,422.995858,228.890516,0.026368,0.0,0.0,0.045211,0.031595,0.0,0.0,0.103174,14.92965,26.541601,145,257.777778,8,0.012461,0.035478,6,4.066463,0.369069,Cluster 6 · high building coverage / retail-rich
C009_017,9,17,0.5625,2516.0,250538.793366,73.588962,0.445402,4472.888889,142,252.444444,7,12.444444,12,21.333333,10,17.777778,27,48.0,3,5.333333,6,10.666667,0,0.0,77,136.888889,359.922287,145.213378,151.497218,299.967821,251.830374,0.089438,0.034216,0.0,0.001763,0.000909,0.0,0.0,0.126326,11.979628,21.297117,111,197.333333,8,0.012461,0.035402,6,3.008653,0.26669,Cluster 6 · high building coverage / retail-rich
C009_018,9,18,0.5625,3949.0,244881.77596,42.386607,0.435345,7020.444444,104,184.888889,2,3.555556,12,21.333333,12,21.333333,25,44.444444,0,0.0,2,3.555556,1,1.777778,50,88.888889,302.006915,143.833663,201.253402,707.333454,460.764771,0.342353,0.0,0.0,0.01366,0.015174,0.0,0.000205,0.371392,18.835864,33.48598,236,419.555556,8,0.012461,0.034926,6,2.384125,-0.252322,Cluster 6 · high building coverage / retail-rich
C009_019,9,19,0.5625,3578.0,206102.241196,36.435743,0.366404,6360.888889,156,277.333333,10,17.777778,14,24.888889,20,35.555556,31,55.111111,2,3.555556,2,3.555556,4,7.111111,73,129.777778,257.084958,299.8243,182.151659,302.698073,227.611212,0.145495,0.0,0.0,0.00547,0.042966,0.0,0.0,0.193931,15.120171,26.880303,128,227.555556,8,0.012461,0.03411,6,3.244351,0.247548,Cluster 6 · high building coverage / retail-rich
C009_020,9,20,0.5625,1100.0,112862.431125,59.392154,0.200644,1955.555556,72,128.0,4,7.111111,8,14.222222,10,17.777778,8,14.222222,1,1.777778,0,0.0,0,0.0,41,72.888889,236.540854,85.335862,69.716057,197.425313,347.086843,0.173114,0.0,0.0,0.011618,0.011191,0.0,0.0,0.195924,13.057354,23.213073,87,154.666667,8,0.012461,0.032838,3,1.851793,0.554877,Cluster 3 · building-dense / limited recreation POIs
C009_021,9,21,0.5625,447.0,66196.392738,139.383406,0.117682,794.666667,229,407.111111,5,8.888889,8,14.222222,30,53.333333,42,74.666667,3,5.333333,1,1.777778,2,3.555556,138,245.333333,338.068341,142.205884,150.060225,260.287831,172.993556,0.0,0.006694,0.041739,0.0,0.0,0.0,0.0,0.048433,8.574142,15.24292,51,90.666667,8,0.012461,0.031122,6,2.311683,0.974189,Cluster 6 · high building coverage / retail-rich
C009_022,9,22,0.5625,94.0,7644.932589,40.066754,0.013591,167.111111,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,910.427955,381.076006,620.266348,745.522392,308.639381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322211,13.017264,42,74.666667,8,0.012461,0.029133,5,-2.220681,1.256968,Cluster 5 · limited retail / low building coverage
C009_023,9,23,0.5625,581.0,61600.559269,75.683994,0.109512,1032.888889,4,7.111111,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,2,3.555556,1353.805356,371.057443,571.151823,1335.525727,464.539525,0.0,0.0,0.0,0.0,0.00065,0.0,0.0,0.00065,5.706354,10.14463,31,55.111111,8,0.012461,0.026785,5,-2.071483,0.598143,Cluster 5 · limited retail / low building coverage
C009_024,9,24,0.5625,432.0,38589.630508,57.606086,0.068604,768.0,14,24.888889,0,0.0,3,5.333333,2,3.555556,2,3.555556,1,1.777778,0,0.0,0,0.0,6,10.666667,1052.217797,431.065978,747.898355,1042.069189,420.463439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989666,12.426073,34,60.444444,8,0.012461,0.02401,5,-1.414983,0.592213,Cluster 5 · limited retail / low building coverage
C009_025,9,25,0.5625,1112.0,107021.379981,69.322055,0.19026,1976.888889,116,206.222222,2,3.555556,10,17.777778,6,10.666667,25,44.444444,1,1.777778,2,3.555556,2,3.555556,68,120.888889,302.450252,81.950204,265.865325,754.069062,160.581541,0.084224,0.0,0.0,0.0,0.0,0.0,0.0,0.084224,7.371069,13.104122,45,80.0,8,0.012461,0.021023,6,1.632659,0.14613,Cluster 6 · high building coverage / retail-rich
