cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class,walk_node,walk_snap_distance_m,walk_distance_healthcare_m,walk_minutes_healthcare,walk_unreachable_healthcare,walk_distance_education_m,walk_minutes_education,walk_unreachable_education,walk_distance_market_m,walk_minutes_market,walk_unreachable_market,walk_distance_park_m,walk_minutes_park,walk_unreachable_park,walk_distance_transport_m,walk_minutes_transport,walk_unreachable_transport,walk_healthcare_10min_count,walk_healthcare_15min_count,walk_healthcare_30min_count,walk_education_10min_count,walk_education_15min_count,walk_education_30min_count,walk_market_10min_count,walk_market_15min_count,walk_market_30min_count,walk_park_10min_count,walk_park_15min_count,walk_park_30min_count,walk_transport_10min_count,walk_transport_15min_count,walk_transport_30min_count,drive_node,drive_minutes_healthcare,walk_drive_ratio_healthcare,drive_minutes_education,walk_drive_ratio_education,drive_minutes_market,walk_drive_ratio_market,drive_minutes_park,walk_drive_ratio_park,drive_minutes_transport,walk_drive_ratio_transport,built_intensity_proxy,service_gap_score,service_desert_score,largest_service_gap,walk_unreachable_service_count,heat_exposure_score,air_exposure_score,green_deficit_score,environmental_burden_score
C016_030,16,30,0.216834,699.0,64642.562097,64.047121,0.298119,3223.656952,8,36.8945,1,4.611813,3,13.835438,0,0.0,1,4.611813,0,0.0,0,0.0,0,0.0,3,13.835438,1486.371818,164.750142,568.328609,2372.171137,255.394622,0.69488,0.0,0.0,0.0,0.0,0.0,0.0,0.69488,2.525303,11.646225,15,69.177188,5,0.007788,0.001085,7,-1.13171,-2.98179,Cluster 7 · residential land use / road-dense,33469,59.078103,2695.430418,33.69288,False,268.755437,3.359443,False,736.713407,9.208918,False,3887.445277,48.593066,False,288.635671,3.607946,False,0,0,0,3,3,11,1,1,3,0,0,0,2,2,8,3523412345,4.50077,7.486027,0.513576,6.541275,1.570325,5.864339,7.64755,6.35407,0.533344,6.764764,82.633489,69.012442,61.82141,park,0,65.093,56.75,79.246,65.711
C017_000,17,0,0.520677,1946.0,218798.179763,83.680189,0.420219,3737.441064,98,188.216456,2,3.841152,16,30.729217,5,9.60288,17,32.649793,1,1.920576,5,9.60288,2,3.841152,50,96.028804,170.646338,68.798562,292.691662,58.265813,344.853991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.288885,19.760587,61,117.155141,5,0.007788,0.000409,6,2.405428,-2.824252,Cluster 6 · high building coverage / retail-rich,5730,64.342917,733.869268,9.173366,False,64.342917,0.804286,False,470.019516,5.875244,False,182.344767,2.27931,False,760.39052,9.504882,False,2,11,87,7,36,203,3,17,112,1,1,8,2,2,13,387428830,0.709144,12.935823,0.0,,0.775046,7.580506,0.321396,7.091908,1.659822,5.726445,70.580612,30.987558,25.517748,market,0,82.302,70.886,47.403,69.582
C017_001,17,1,0.5625,1764.0,195503.353208,90.324086,0.347562,3136.0,158,280.888889,10,17.777778,22,39.111111,9,16.0,39,69.333333,2,3.555556,8,14.222222,0,0.0,68,120.888889,58.457319,72.105721,105.41598,547.990204,332.29244,0.0,0.0,0.0,0.00912,0.007763,0.0,0.0,0.016882,13.402969,23.827501,101,179.555556,8,0.012461,0.004142,6,2.905715,-1.167523,Cluster 6 · high building coverage / retail-rich,6366,25.87481,25.87481,0.323435,False,116.864783,1.46081,False,116.864783,1.46081,False,1026.295664,12.828696,False,827.653633,10.34567,False,10,35,99,26,70,250,11,37,136,0,4,13,0,6,30,10225489914,0.0,,0.159767,9.143385,0.159767,9.143385,1.424661,9.004736,1.345743,7.687702,63.011923,20.36353,15.844283,park,0,74.331,75.389,34.199,64.668
C017_002,17,2,0.5625,1731.0,255554.647071,113.435097,0.454319,3077.333333,184,327.111111,3,5.333333,16,28.444444,15,26.666667,36,64.0,1,1.777778,11,19.555556,2,3.555556,100,177.777778,339.422055,225.376952,229.402931,346.805059,124.027338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.621042,22.437408,77,136.888889,8,0.012461,0.007634,6,2.711133,-1.025778,Cluster 6 · high building coverage / retail-rich,6096,54.543498,1015.746962,12.696837,False,365.225567,4.56532,False,580.821192,7.260265,False,779.409722,9.742622,False,579.668683,7.245859,False,0,8,95,9,26,215,3,16,115,1,3,10,1,2,30,11527217137,1.269534,10.00118,0.377315,12.099491,0.856063,8.480991,1.302553,7.479634,1.262976,5.737129,69.025402,40.396579,32.888972,healthcare,0,85.373,71.983,56.602,73.494
C017_003,17,3,0.5625,1109.0,133046.558257,81.546087,0.236527,1971.555556,23,40.888889,0,0.0,3,5.333333,1,1.777778,4,7.111111,1,1.777778,3,5.333333,0,0.0,11,19.555556,642.699202,194.582017,516.034714,755.574795,324.570454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324233,5.909748,15,26.666667,8,0.012461,0.010401,3,-0.652696,-0.22883,Cluster 3 · building-dense / limited recreation POIs,6133,106.206447,1512.481402,18.906018,False,324.753447,4.059418,False,962.679783,12.033497,False,1686.999514,21.087494,False,1186.840598,14.835507,False,0,0,45,1,3,95,0,1,48,0,0,6,0,1,16,13857706657,2.88685,6.549013,0.592918,6.846509,1.863311,6.458125,3.356495,6.282593,2.699104,5.496456,52.177294,64.774495,46.188345,healthcare,0,53.53,42.543,67.107,53.079
C017_004,17,4,0.5625,1437.0,142928.337181,89.707015,0.254095,2554.666667,40,71.111111,0,0.0,8,14.222222,1,1.777778,9,16.0,0,0.0,1,1.777778,1,1.777778,20,35.555556,514.491071,131.407326,219.807125,131.740236,638.149433,0.0,0.0,0.0,0.000345,0.0,0.0,0.0,0.000345,8.580971,15.255059,63,112.0,8,0.012461,0.013534,3,0.517336,-0.38883,Cluster 3 · building-dense / limited recreation POIs,5993,46.23864,646.950666,8.086883,False,300.804899,3.760061,False,390.164357,4.877054,False,264.729867,3.309123,False,1119.925708,13.999071,False,1,9,46,15,40,165,8,15,96,1,2,7,0,3,29,4881343155,1.321907,6.11759,0.521859,7.205126,0.810797,6.015136,0.593829,5.572518,2.143715,6.530286,55.702436,33.164852,24.350119,healthcare,0,63.033,57.675,49.09,57.672
C017_005,17,5,0.5625,2006.0,190843.742488,80.64712,0.339278,3566.222222,122,216.888889,7,12.444444,24,42.666667,3,5.333333,16,28.444444,1,1.777778,6,10.666667,4,7.111111,61,108.444444,151.252099,168.824891,203.184009,530.796239,455.935195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166523,9.184929,28,49.777778,8,0.012461,0.01613,6,2.072112,-0.23142,Cluster 6 · high building coverage / retail-rich,37043,97.66285,811.014016,10.137675,False,516.038631,6.450483,False,524.367841,6.554598,False,1420.989178,17.762365,False,524.367841,6.554598,False,0,5,58,3,42,180,4,21,111,0,0,18,1,5,21,9914455977,1.363475,7.435176,0.810071,7.962856,0.97528,6.720733,2.84237,6.24914,0.97528,6.720733,64.618974,48.998834,38.597059,park,0,67.216,55.482,62.372,61.898
C017_006,17,6,0.5625,1935.0,219393.940391,100.154846,0.390034,3440.0,141,250.666667,3,5.333333,15,26.666667,11,19.555556,30,53.333333,1,1.777778,9,16.0,2,3.555556,70,124.444444,469.993794,41.728648,186.95685,770.054791,158.130712,0.0,0.0,0.0,0.003036,0.0,0.0,0.0,0.003036,8.292504,14.742229,54,96.0,8,0.012461,0.018502,6,2.584893,-0.413466,Cluster 6 · high building coverage / retail-rich,28796,143.012635,806.737248,10.084216,False,274.876846,3.435961,False,253.543098,3.169289,False,1127.147171,14.08934,False,213.235407,2.665443,False,0,6,69,12,45,214,4,26,161,0,2,19,1,6,26,387397443,1.345514,7.494694,0.223893,15.346444,0.21289,14.886956,1.790459,7.869121,0.119208,22.35956,66.899948,37.383359,29.959012,healthcare,0,74.806,61.485,67.543,68.328
C017_007,17,7,0.5625,1962.0,241909.362063,113.276776,0.430061,3488.0,143,254.222222,3,5.333333,16,28.444444,10,17.777778,36,64.0,3,5.333333,10,17.777778,0,0.0,65,115.555556,415.998215,149.195223,91.933165,69.250273,160.570946,0.030713,0.0,0.003086,0.007914,0.004521,0.0,0.0,0.046234,9.44088,16.783787,65,115.555556,8,0.012461,0.020637,6,3.051719,-0.260804,Cluster 6 · high building coverage / retail-rich,41802,18.980216,610.207555,7.627594,False,202.614643,2.532683,False,362.225797,4.527822,False,18.980216,0.237253,False,512.769094,6.409614,False,2,16,84,14,58,243,6,53,214,2,5,19,1,6,25,4622917624,1.432709,5.323898,0.424674,5.963822,0.794713,5.697431,0.0,,1.143489,5.605313,84.992224,24.97084,22.722299,healthcare,0,75.435,73.021,21.687,61.153
C017_008,17,8,0.5625,2181.0,235364.557364,101.299791,0.418426,3877.333333,263,467.555556,14,24.888889,25,44.444444,36,64.0,59,104.888889,2,3.555556,7,12.444444,5,8.888889,115,204.444444,214.563502,135.38941,33.709044,336.734421,268.932037,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,11.585945,20.597235,95,168.888889,8,0.012461,0.02292,6,4.020938,-0.246543,Cluster 6 · high building coverage / retail-rich,41812,29.487998,275.359858,3.441998,False,275.359858,3.441998,False,136.373813,1.704673,False,478.630616,5.982883,False,432.189905,5.402374,False,10,12,72,20,44,233,27,52,204,1,3,16,2,4,23,6633049761,0.589923,5.834656,0.589923,5.834656,0.269124,6.334154,0.958876,6.239472,0.894621,6.03873,81.700363,25.213841,22.445416,education,0,83.196,72.737,56.166,72.778
C017_009,17,9,0.5625,2050.0,235537.933612,96.249857,0.418734,3644.444444,395,702.222222,12,21.333333,31,55.111111,47,83.555556,103,183.111111,3,5.333333,6,10.666667,3,5.333333,190,337.777778,253.650472,125.698407,221.870499,376.942969,183.800609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77752,20.937813,75,133.333333,8,0.012461,0.024745,6,3.79067,-0.154852,Cluster 6 · high building coverage / retail-rich,41827,76.400414,761.575041,9.519688,False,438.521153,5.481514,False,791.630614,9.895383,False,968.863252,12.110791,False,1030.342515,12.879281,False,1,9,69,3,29,236,2,33,208,0,2,16,0,4,26,3577346659,1.477394,6.443566,0.840156,6.524402,1.657335,5.970659,1.93779,6.249795,2.211084,5.824873,70.088129,41.562986,34.103626,market,0,83.328,72.873,57.691,73.26
C017_010,17,10,0.5625,1014.0,131980.72781,113.928329,0.234632,1802.666667,158,280.888889,14,24.888889,25,44.444444,8,14.222222,17,30.222222,1,1.777778,1,1.777778,1,1.777778,91,161.777778,116.266485,129.172615,339.343908,435.559921,465.624767,0.842728,0.0,0.0,0.0,0.014992,0.0,0.0,0.857719,12.850909,22.846061,80,142.222222,8,0.012461,0.026384,7,2.366228,0.090436,Cluster 7 · residential land use / road-dense,26166,37.061964,143.743037,1.796788,False,143.743037,1.796788,False,554.794645,6.934933,False,847.746517,10.596831,False,847.746517,10.596831,False,6,18,57,18,49,203,3,32,157,0,2,10,0,3,24,4893196256,0.247706,7.253718,0.247706,7.253718,1.163338,5.961238,1.4289,7.416076,1.831506,5.785858,73.250389,29.140747,24.463725,market,0,61.477,66.058,27.24,54.521
C017_011,17,11,0.5625,718.0,64855.496589,68.530991,0.115299,1276.444444,14,24.888889,0,0.0,0,0.0,1,1.777778,4,7.111111,0,0.0,0,0.0,1,1.777778,8,14.222222,634.62923,451.480679,225.014815,526.001492,700.753144,0.091241,0.0,0.0,0.00591,0.038343,0.0,0.0,0.135495,3.654223,6.496396,16,28.444444,8,0.012461,0.027873,3,-1.318273,0.942554,Cluster 3 · building-dense / limited recreation POIs,26197,115.019067,1074.123291,13.426541,False,1074.123291,13.426541,False,1252.585005,15.657313,False,1701.468239,21.268353,False,1343.152665,16.789408,False,0,2,31,0,2,87,0,0,69,0,0,4,0,0,8,9756724343,2.224065,6.036936,2.224065,6.036936,0.0,,3.163883,6.722232,2.665878,6.29789,60.393987,68.332037,52.09388,market,0,37.776,39.191,23.18,34.622
C017_012,17,12,0.5625,961.0,86327.394891,69.848347,0.153471,1708.444444,19,33.777778,0,0.0,2,3.555556,1,1.777778,6,10.666667,1,1.777778,1,1.777778,0,0.0,8,14.222222,543.402051,227.225945,324.161558,550.634712,366.386578,0.0,0.0,0.0,0.01133,0.0,0.0,0.0,0.01133,3.715777,6.605826,26,46.222222,8,0.012461,0.028999,3,-0.479862,0.757706,Cluster 3 · building-dense / limited recreation POIs,41192,24.095749,636.514003,7.956425,False,427.435797,5.342947,False,598.418581,7.480232,False,1153.436496,14.417956,False,856.856369,10.710705,False,1,2,34,4,10,131,2,9,92,0,1,7,0,3,25,4958135530,1.217312,6.536063,0.765021,6.984058,1.128828,6.626549,2.410463,5.981406,1.727685,6.199455,46.630378,47.628305,32.376877,education,0,47.792,42.208,62.862,49.605
C017_013,17,13,0.5625,1456.0,159662.265484,72.53632,0.283844,2588.444444,85,151.111111,0,0.0,3,5.333333,3,5.333333,49,87.111111,0,0.0,1,1.777778,0,0.0,29,51.555556,764.725952,397.747062,339.594726,314.314563,384.244637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57282,8.129458,28,49.777778,8,0.012461,0.029877,3,0.119378,0.437631,Cluster 3 · building-dense / limited recreation POIs,41216,22.783995,1175.950056,14.699376,False,711.884699,8.898559,False,1023.395946,12.792449,False,533.15824,6.664478,False,1180.631648,14.757896,False,0,1,36,1,7,132,0,8,118,1,3,9,0,1,27,4910651989,2.672249,5.500751,1.595582,5.577,2.318916,5.516563,1.18383,5.62959,2.723257,5.419207,57.153966,49.115474,36.489055,education,0,59.977,48.896,55.187,54.901
C017_014,17,14,0.5625,1919.0,177371.330038,66.367017,0.315327,3411.555556,45,80.0,0,0.0,5,8.888889,0,0.0,16,28.444444,1,1.777778,0,0.0,0,0.0,23,40.888889,681.68331,186.538163,267.420198,465.353357,385.458601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.693196,19.010126,77,136.888889,8,0.012461,0.030476,3,0.273433,0.109124,Cluster 3 · building-dense / limited recreation POIs,25650,78.52613,1137.598126,14.219977,False,596.501244,7.456266,False,488.560005,6.107,False,488.560005,6.107,False,645.998386,8.07498,False,0,1,40,6,19,154,5,11,123,1,1,11,1,2,30,4923758267,2.814534,5.052338,1.268838,5.876454,1.036577,5.891504,1.036577,5.891504,1.4368,5.620116,62.052877,46.082815,35.590553,healthcare,0,71.547,66.963,60.358,67.145
C017_015,17,15,0.5625,1463.0,147842.017169,67.223798,0.26283,2600.888889,110,195.555556,2,3.555556,8,14.222222,5,8.888889,29,51.555556,1,1.777778,4,7.111111,1,1.777778,60,106.666667,79.496986,43.368001,286.758576,573.81691,15.451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934361,14.105531,42,74.666667,8,0.012461,0.030814,6,2.756046,0.56533,Cluster 6 · high building coverage / retail-rich,41098,14.120954,506.939531,6.336744,False,14.120954,0.176512,False,341.629584,4.27037,False,775.294524,9.691182,False,14.120954,0.176512,False,5,10,33,12,31,162,10,17,118,1,3,14,1,3,25,4928048370,0.0,,0.0,,0.858271,4.975549,1.639061,5.912644,0.0,,56.428201,29.772551,21.989089,market,0,63.274,56.719,63.515,61.04
C017_016,17,16,0.5625,1269.0,109258.88506,62.973458,0.194238,2256.0,26,46.222222,0,0.0,6,10.666667,2,3.555556,1,1.777778,0,0.0,2,3.555556,0,0.0,15,26.666667,510.523816,303.696387,505.952331,723.836034,670.489234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230022,11.075594,32,56.888889,8,0.012461,0.030974,3,-0.595367,0.535433,Cluster 3 · building-dense / limited recreation POIs,41065,86.520958,964.369205,12.054615,False,459.495337,5.743692,False,841.669426,10.520868,False,1250.490054,15.631126,False,1110.073351,13.875917,False,0,2,39,2,14,163,0,8,106,0,0,9,0,1,20,4974601179,2.182095,5.524331,0.864266,6.645746,1.749917,6.01221,2.69768,5.794285,2.489036,5.574815,51.244168,54.412908,38.495229,park,0,54.953,51.229,66.563,56.552
C017_017,17,17,0.5625,466.0,88180.584733,123.698196,0.156765,828.444444,126,224.0,4,7.111111,7,12.444444,16,28.444444,19,33.777778,1,1.777778,0,0.0,4,7.111111,75,133.333333,419.371689,314.255271,188.774788,481.207812,665.988634,0.0,0.0,0.0,0.0,0.003485,0.0,0.0,0.003485,12.538521,22.290703,86,152.888889,8,0.012461,0.030775,3,1.341248,0.717934,Cluster 3 · building-dense / limited recreation POIs,25481,64.418727,510.624145,6.382802,False,358.649567,4.48312,False,213.842269,2.673028,False,787.646679,9.845583,False,827.355825,10.341948,False,6,16,70,24,69,275,14,40,171,1,2,19,0,4,27,9913080410,0.835723,7.637463,0.605077,7.409172,0.224924,11.884115,1.51477,6.49972,1.617557,6.393561,40.6169,31.104199,20.021816,park,0,53.017,57.698,36.33,50.484
C017_018,17,18,0.5625,952.0,168427.905244,159.043033,0.299427,1692.444444,98,174.222222,2,3.555556,9,16.0,14,24.888889,10,17.777778,2,3.555556,0,0.0,1,1.777778,60,106.666667,156.228508,14.383551,321.241815,577.04934,375.467521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.515499,29.360887,111,197.333333,8,0.012461,0.03029,6,2.219261,0.231402,Cluster 6 · high building coverage / retail-rich,24735,52.188318,311.348819,3.89186,False,52.188318,0.652354,False,361.50786,4.518848,False,892.326916,11.154086,False,487.280162,6.091002,False,7,23,56,33,80,229,15,34,133,0,2,13,6,8,15,9612612552,0.518794,7.50175,0.0,,0.476833,9.476799,1.517251,7.351511,0.859181,7.08931,53.369622,26.48717,19.076529,park,0,73.997,72.877,63.787,71.052
C017_019,17,19,0.5625,579.0,93710.718125,140.595436,0.166597,1029.333333,31,55.111111,1,1.777778,3,5.333333,2,3.555556,6,10.666667,0,0.0,1,1.777778,0,0.0,18,32.0,474.206094,228.005587,275.632136,951.892329,605.58353,0.0,0.0,0.0,0.0,0.022347,0.0,0.0,0.022347,15.946662,28.349622,73,129.777778,8,0.012461,0.02945,3,-0.066568,0.390416,Cluster 3 · building-dense / limited recreation POIs,24938,44.245656,603.764264,7.547053,False,297.840601,3.723008,False,297.840601,3.723008,False,1292.865302,16.160816,False,757.170457,9.464631,False,1,6,34,7,26,146,5,12,70,0,0,5,1,4,9,9612612571,0.982839,7.678828,0.299708,12.422121,0.503133,7.399642,1.921949,8.408554,1.075703,8.798555,42.586833,44.984448,29.48825,park,0,57.131,67.348,34.129,54.956
C017_020,17,20,0.5625,426.0,79080.979254,73.77533,0.140588,757.333333,140,248.888889,9,16.0,7,12.444444,15,26.666667,28,49.777778,3,5.333333,4,7.111111,4,7.111111,70,124.444444,232.449829,116.398859,77.980399,899.274438,228.281479,0.14181,0.0,0.0,0.0,0.001591,0.0,0.0,0.143401,5.29935,9.421066,36,64.0,8,0.012461,0.028432,6,2.291516,0.907613,Cluster 6 · high building coverage / retail-rich,24947,24.251333,326.847248,4.085591,False,168.837984,2.110475,False,168.837984,2.110475,False,938.672337,11.733404,False,326.847248,4.085591,False,6,8,21,9,11,68,20,22,49,0,1,3,2,3,11,4914078074,0.379899,10.754399,0.245442,8.598677,0.245442,8.598677,1.552872,7.555937,0.608806,6.710822,57.335407,34.263219,25.492261,park,0,41.353,38.398,47.014,41.734
C017_021,17,21,0.5625,98.0,9831.301929,68.058133,0.017478,174.222222,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,581.105605,581.105605,454.460966,1074.225364,581.105605,0.028897,0.0,0.0,0.0,0.0,0.0,0.0,0.028897,0.419432,0.745656,0,0.0,8,0.012461,0.027138,4,-3.707587,1.993778,Cluster 4 · road-sparse / intersection-sparse,24445,271.505151,2258.713864,28.233923,False,840.796536,10.509957,False,1176.729235,14.709115,False,2232.877687,27.910971,False,1923.586283,24.044829,False,0,0,1,0,2,11,0,1,5,0,0,2,0,0,1,12452998778,4.425556,6.379746,1.31893,7.968547,2.130993,6.902469,4.323743,6.45528,3.825785,6.28494,36.702955,72.987947,45.268419,healthcare,0,19.23,16.687,70.809,31.235
C017_022,17,22,0.5625,486.0,35015.213214,48.444947,0.062249,864.0,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,1293.056489,775.538811,1071.755644,1619.946218,299.173655,0.0,0.0,0.0,0.0,0.017005,0.0,0.0,0.017005,2.919251,5.18978,7,12.444444,8,0.012461,0.025556,5,-2.91793,1.030462,Cluster 5 · limited retail / low building coverage,35254,129.558474,1386.928473,17.336606,False,1248.356171,15.604452,False,1649.827202,20.62284,False,2052.940044,25.661751,False,669.857248,8.373216,False,0,0,9,0,0,42,0,0,19,0,0,2,1,1,7,9969746195,2.907549,5.962618,1.885787,8.274771,2.545131,8.10286,3.986708,6.436828,1.08995,7.682203,35.536547,78.013219,47.839211,education,0,30.583,33.009,42.862,34.502
C017_023,17,23,0.5625,537.0,44912.371294,57.352666,0.079844,954.666667,10,17.777778,0,0.0,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,8,14.222222,1048.356921,108.511886,936.918668,1950.604717,592.100556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187113,3.888201,7,12.444444,8,0.012461,0.023699,5,-2.434725,0.774591,Cluster 5 · limited retail / low building coverage,35263,223.467411,1453.894723,18.173684,False,223.467411,2.793343,False,1514.584152,18.932302,False,3225.915324,40.323942,False,1351.350311,16.891879,False,0,0,5,1,3,25,0,0,10,0,0,0,0,0,3,13893794358,2.851182,6.374088,0.0,,3.090202,6.126559,5.702672,7.071062,2.643029,6.391107,37.50648,70.451011,44.034621,park,0,36.485,30.964,77.504,44.807
C017_024,17,24,0.5625,933.0,93433.964497,83.153964,0.166105,1658.666667,13,23.111111,0,0.0,2,3.555556,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,10,17.777778,614.382038,6.294656,720.466285,2071.549019,556.777306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207162,7.479399,15,26.666667,8,0.012461,0.021581,3,-1.217612,0.221831,Cluster 3 · building-dense / limited recreation POIs,43164,62.273306,774.592926,9.682412,False,62.273306,0.778416,False,915.326604,11.441583,False,2851.440458,35.643006,False,717.686561,8.971082,False,1,3,10,3,6,59,0,3,27,0,0,0,1,1,6,4926446612,1.411386,6.860214,0.0,,1.650406,6.932587,4.937881,7.21828,1.314787,6.823219,46.94142,54.276827,36.997719,park,0,49.3,43.421,77.939,54.402
C017_025,17,25,0.5625,866.0,82160.30518,74.990041,0.146063,1539.555556,28,49.777778,2,3.555556,7,12.444444,1,1.777778,2,3.555556,0,0.0,2,3.555556,2,3.555556,12,21.333333,720.052379,228.389707,266.740984,1324.200595,870.641698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346411,7.726954,15,26.666667,8,0.012461,0.019153,3,-0.52953,0.271274,Cluster 3 · building-dense / limited recreation POIs,33680,148.216498,1288.394177,16.104927,False,384.482943,4.806037,False,883.057692,11.038221,False,2502.026862,31.275336,False,1231.487813,15.393598,False,0,0,9,1,7,61,0,3,29,0,0,0,0,0,10,4926446782,2.228635,7.226365,1.94912,2.465747,0.876056,12.599904,5.858805,5.338177,2.235712,6.885324,45.152929,63.792768,42.799689,park,0,47.683,42.679,73.694,52.434
C017_026,17,26,0.5625,1132.0,117800.891455,74.154193,0.209424,2012.444444,19,33.777778,1,1.777778,1,1.777778,0,0.0,3,5.333333,0,0.0,1,1.777778,0,0.0,13,23.111111,542.303241,429.425349,285.239137,583.694351,963.58245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.729093,10.185054,29,51.555556,8,0.012461,0.016314,3,-1.093349,-0.135067,Cluster 3 · building-dense / limited recreation POIs,35344,39.920315,769.067069,9.613338,False,645.343365,8.066792,False,396.775759,4.959697,False,1406.848087,17.585601,False,1638.868272,20.485853,False,1,1,10,4,10,52,1,2,28,0,0,1,0,0,8,3717918129,1.808569,5.315439,1.190059,6.778479,0.716883,6.918418,2.542398,6.916936,2.945254,6.955548,50.933126,55.822317,39.388158,park,0,55.0,48.709,63.95,55.036
C017_027,17,27,0.5625,1036.0,95936.320249,64.337169,0.170553,1841.777778,28,49.777778,1,1.777778,7,12.444444,1,1.777778,7,12.444444,0,0.0,0,0.0,0,0.0,12,21.333333,399.066514,93.702837,326.894711,229.980378,756.439946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.306603,9.43396,31,55.111111,8,0.012461,0.013191,3,-0.271505,-0.148245,Cluster 3 · building-dense / limited recreation POIs,35364,46.458716,979.21384,12.240173,False,84.512149,1.056402,False,243.428275,3.042853,False,336.905175,4.211315,False,885.288829,11.06611,False,0,2,5,9,12,36,1,3,16,1,1,1,0,1,3,9410190883,1.630511,7.506957,0.088437,11.945241,1.11481,2.729481,1.099159,3.831396,1.134415,9.754905,48.185588,37.869362,26.09629,healthcare,0,51.68,47.045,52.465,50.254
C017_028,17,28,0.5625,607.0,43832.940593,53.83905,0.077925,1079.111111,4,7.111111,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,817.13246,438.657184,424.332522,943.442024,1157.977393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821192,6.79323,18,32.0,8,0.012461,0.009718,5,-2.583255,-0.031124,Cluster 5 · limited retail / low building coverage,43324,63.762732,2084.808199,26.060102,False,770.801853,9.635023,False,1349.022633,16.862783,False,1152.069674,14.400871,False,1990.883188,24.88604,False,0,0,2,1,6,13,0,0,5,0,1,1,0,0,2,13909427888,3.855492,6.759216,1.598275,6.028389,2.689727,6.269328,3.324141,4.332209,3.359396,7.40789,38.698808,66.669907,42.148238,market,0,40.35,38.134,69.557,46.876
C017_029,17,29,0.5625,483.0,37797.26807,39.566197,0.067195,858.666667,9,16.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,0,0.0,7,12.444444,1382.957601,758.602493,477.724197,1688.867885,766.097057,0.039091,0.0,0.0,0.0,0.0,0.0,0.0,0.039091,1.701131,3.024233,4,7.111111,8,0.012461,0.00571,5,-3.111263,0.096447,Cluster 5 · limited retail / low building coverage,35766,149.447631,1732.726681,21.659084,False,1707.359436,21.341993,False,904.760625,11.309508,False,2408.399734,30.104997,False,2229.366264,27.867078,False,0,0,1,0,0,9,0,1,3,0,0,0,0,0,1,4916032859,4.102119,5.279975,4.041759,5.280372,1.286724,8.789384,6.093726,4.940327,5.161599,5.398924,51.892172,75.816485,53.932287,education,0,34.114,28.981,76.143,42.825
